t,x,y,z
161.9,2.9498512984702634,0.9871530130771768,24.273175204942085
162.0,2.175446110286791,2.3520477020433663,18.926056372500437
162.1,3.1026043251100344,4.8133014953234,15.2902883580283
162.20000000000002,5.8714651164817155,9.896749718413135,14.558459328113914
162.3,11.194231806533288,17.259984464172273,21.732774024819086
162.4,14.567084464241361,13.069108477464832,36.62532227277877
162.5,8.683498412670827,1.0006018307488016,34.927704966950785
162.6,2.844193848026891,-0.7970202065613008,26.604355679691952
162.70000000000002,0.7943542199347213,-0.10819140507407944,20.306716324665356
162.8,0.4201359478998451,0.40597724094532217,15.560159580895196
162.9,0.6227607013108661,1.0401004650336039,11.949222588708821
163.0,1.3556853660201633,2.5110855550600144,9.300621188135883
163.1,3.3124158546885547,6.369259551231154,8.001225000830376
163.20000000000002,8.276711467793687,15.506422899994504,11.635636308270568
163.3,16.252300180596187,21.792699990640422,31.885322008963225
163.4,12.61754882482672,1.382179530549177,41.560706872151975
163.5,2.3595834664266255,-4.838343120069364,30.282707863789767
163.6,-2.0841464473292857,-4.659619031148326,23.327047226341882
163.70000000000002,-4.215416791051918,-6.3782393342988115,19.408493813204814
163.8,-7.015687652874996,-10.597732090873441,19.04419132753715
163.9,-11.068164848685694,-14.941571488665744,25.231546815329253
164.0,-12.565517681739122,-10.808209538404475,34.12632694356781
164.1,-8.450852558978145,-3.406493165638369,32.474724841358494
164.20000000000002,-4.552141248250905,-2.1244322087244965,26.182467250691918
164.3,-3.4669263983530576,-3.542768134697963,20.954629618588033
164.4,-4.495345428376774,-6.474726102008173,17.73304940679167
164.5,-7.536116187493617,-11.654940752227713,18.35803419172275
164.6,-12.047333857991866,-15.95674338277284,26.729915866898967
164.70000000000002,-12.618380768985226,-9.218065715465496,35.7111366794896
164.8,-7.350181756044997,-1.9322079630665296,31.788427173015457
164.9,-3.548991177638561,-1.4283954162111812,24.964143012837727
165.0,-2.697004403619323,-2.892854188057937,19.652473354078296
165.1,-3.7424740879045864,-5.665475942196448,16.21307139134093
165.20000000000002,-6.7724097249062805,-11.037883122932648,16.234401386117945
165.3,-11.92577972674443,-17.08564574396389,24.64733442037967
165.4,-13.66737548388367,-10.62355222959783,36.77059669307644
165.5,-7.703567680707941,-1.0848150999837074,33.16527395148153
165.6,-2.94208883905567,-0.14568679393125633,25.521385824810572
165.70000000000002,-1.5233192491493976,-1.1454595652084993,19.649484985494897
165.8,-1.7858172885048145,-2.6280497328204904,15.306721215896141
165.9,-3.320702929953283,-5.712120367341678,12.628410590004625
166.0,-7.059791534321503,-12.394020517418394,13.75298616626302
166.1,-13.490367235047247,-19.56575936263672,26.115337009778216
166.20000000000002,-14.077242430572708,-7.986375276714511,39.80325479471885
166.3,-5.821795501120524,1.7049902435844122,32.43361718205539
166.4,-0.8732447083955429,1.8750388120285293,24.34384194482998
166.5,0.7941931371047614,1.8413202091990983,18.665958543876908
166.6,1.8497659559033146,3.137232166118882,14.583887761660256
166.70000000000002,3.804653013788996,6.68063352637898,12.357691037960107
166.8,8.162949199372042,14.178366233066138,14.935341367156509
166.9,14.566683200686805,19.204561222819944,30.00169971543651
167.0,12.703500026419038,4.766097358512616,39.443373446564145
167.1,4.430186384755158,-2.060471415588136,30.604408603057152
167.20000000000002,0.3630064264819819,-1.8256432144764099,23.085377903014983
167.3,-1.0339698673342448,-2.0363388745096493,17.757969679853247
167.4,-2.1923994961485187,-3.721488522915004,14.002357729231248
167.5,-4.555587671382112,-8.030138016681606,12.424591141355771
167.6,-9.62824435801006,-16.24926873256677,17.178201753647105
167.70000000000002,-15.297917607800336,-17.240631920408074,34.322790053927335
167.8,-10.732788792256663,-1.8545392633610787,37.878116710115165
167.9,-3.131933231715804,2.076417740840799,28.601604222910844
168.0,0.010946975794351416,1.6798322525116514,21.700361611533584
168.1,1.1626412070754655,2.1206399266332703,16.73039136640648
168.20000000000002,2.3970565862849567,4.113628902875485,13.290622645759527
