t,u0,chi0,u_l2,chi_l2
2.399999999999993,15.41216646883179,0.2548703371464549,38.08311757635024,1.718128519198452
2.4999999999999907,17.676321613380377,1.9847128252161041,53.80380943406414,2.232741518142865
2.5999999999999885,-0.2314685563850758,2.647505114461683,36.683890671834185,3.4986422110384345
2.6999999999999864,-8.013239679208139,1.8981413642045601,33.815923576334335,2.4677018519329046
2.7999999999999843,-8.455813870426175,0.8704159560081248,32.379429853150334,0.9584614169613538
2.899999999999982,-6.834501384113332,0.03966606426362655,28.766414864247036,0.8185413841907777
2.99999999999998,-6.060485959975637,-0.567032030037987,25.618046900059046,1.7668937807580565
3.099999999999978,-6.841783110443216,-1.0990020489419459,24.984153321298077,2.7416085924273235
3.1999999999999758,-8.903137830414456,-1.7050366418665517,28.11011953527345,3.9196405280989493
3.2999999999999736,-10.891437319950477,-2.4523963143985776,33.33792503907825,5.420494548277911
3.3999999999999715,-10.099130381070465,-3.2002627781650386,34.570766530495405,7.011070217220251
3.4999999999999694,-6.926277216161538,-3.658650288606241,30.237842673255642,8.17626951071701
3.5999999999999672,-4.875364330500041,-3.7926772108363678,25.266916406352816,8.817495929297941
3.699999999999965,-4.936914987718078,-3.8107506118905117,22.3918912537147,9.26436044279445
3.799999999999963,-6.816125953670083,-3.9135172935095976,23.469286401336888,9.855080086655793
3.899999999999961,-10.148783198563006,-4.252760119893833,30.00482344600052,10.86313473107151
3.9999999999999587,-12.274519265792069,-4.854381130374866,37.27075454005038,12.3633508315658
4.099999999999957,-8.966080726617397,-5.3620593417589175,35.118320503320334,13.770463229025097
4.199999999999955,-4.282500809726109,-5.380998394349057,27.742320606552514,14.382011821441983
4.299999999999953,-2.4283031661002785,-5.0725245255669495,21.7525394889112,14.420394217062872
4.399999999999951,-2.649873374062987,-4.723322486928525,17.845283622460702,14.346715087678279
4.4999999999999485,-4.393278312885982,-4.500098835428175,17.323390970890635,14.441476243401816
4.599999999999946,-8.270351921741254,-4.553428172786864,23.805338386374874,14.97149007894859
4.699999999999944,-13.800137384417365,-5.065001417071719,37.86110093347388,16.277023599698964
4.799999999999942,-12.48173690760268,-5.8393248566090845,42.248511946195705,18.09519616308625
4.89999999999994,-3.5689372719669317,-5.964255619012506,31.569636339660278,18.904971295781944
4.999999999999938,1.0781393949906453,-5.382703868196121,23.791435920294024,18.520888484366257
5.099999999999936,2.8983539769127447,-4.5822703270194145,19.16534867044992,17.69933110167056
5.199999999999934,5.040813028391358,-3.703481193304885,18.299072089809822,16.663034350279066
5.299999999999931,9.161478035706224,-2.6444160115355384,24.98281688123544,15.252986878432852
5.399999999999929,14.42158225619891,-1.2330401803071875,38.59227517141837,13.220593429514578
5.499999999999927,12.047116256939749,0.266605757311017,40.59165035760311,11.01749514092833
5.599999999999925,3.693476096880203,0.9974284455407425,29.76231578682582,9.826912518036842
5.699999999999923,-0.21229186026699493,1.0287667910344027,22.221216449904308,9.486869887777914
5.799999999999921,-1.561685675541647,0.8258682892529151,17.386296676004132,9.448885630377433
5.899999999999919,-2.963012512436832,0.5295000949608167,15.034841074816335,9.569057262196393
5.9999999999999165,-5.9041904367761,0.07823816080158885,18.03522437966587,9.950735384373802
6.099999999999914,-11.628776792287796,-0.717652759735155,30.728801100458085,10.908583702776257
6.199999999999912,-15.769268193966006,-1.9864824974705688,45.01243785332619,12.75674547112148
6.29999999999991,-7.266411445627504,-2.961839034050415,37.328889646727255,14.411988977204809
6.399999999999908,0.7380477949061716,-2.9098458636828464,27.196913041282436,14.575387175936902
6.499999999999906,3.64541098081577,-2.3619599325541305,22.30939683098682,13.944063832530931
6.599999999999904,5.837400419643265,-1.6581975413118293,21.456533607198015,13.020177951440738
6.699999999999902,9.349942573846,-0.7757531146337455,26.87704657737808,11.783305437373151
6.7999999999998995,13.060644338709704,0.3773201089081193,36.65305965960304,10.154750343888812
6.899999999999897,11.112874793719026,1.5497786581894435,37.77882468213314,8.570740722535785
6.999999999999895,5.131848681922546,2.1586205062606187,29.51566543800904,7.669249175702356
7.099999999999893,2.1553097457604964,2.2414139300725533,22.434797901373635,7.248142631822552
7.199999999999891,1.7976118593708348,2.1617161000835203,17.50295463785641,6.9658427477135305
7.299999999999889,2.836430848085377,2.121280215326658,14.842287219569887,6.673619817852822
7.399999999999887,5.591391428268393,2.2509759162757237,17.195757391639326,6.288604492244364
7.4999999999998845,11.21205957649562,2.7454603472530494,29.316508692454192,5.796803621254532
7.599999999999882,16.133257521231922,3.7676507515574102,44.87346104376557,5.654702111162805
7.69999999999988,8.172108152682307,4.615003508949321,38.34952118940572,6.175436879400512
7.799999999999878,-0.465220864561656,4.432272167864812,27.63059492875984,6.043667388961838
7.899999999999876,-3.6097488516041607,3.7236296416440973,22.66863255688523,5.384638035216173
7.999999999999874,-5.773502913031609,2.868319306451707,21.758961911658222,4.664571348682068
8.099999999999872,-9.117681216185689,1.8607203299753865,26.803292050357516,4.123495414513917
8.19999999999987,-12.679989231660217,0.6147276241316398,36.090794291923,4.296181662776473
8.299999999999867,-11.073693058618352,-0.6454182283088702,37.66990513264112,5.444913986737272
8.399999999999865,-5.3758817441099,-1.3696666010754985,29.945292276897412,6.454081402008947
8.499999999999863,-2.3428970616269176,-1.5637513606646871,22.92601467373388,6.8584971828490655
8.599999999999861,-1.9255861581984617,-1.5758633331747134,18.00300271546121,7.021299845630599
8.699999999999859,-2.948645622638968,-1.6132907484616823,15.41210549238068,7.2205636867542715
8.799999999999857,-5.682635820472682,-1.8108341423966534,17.825372568820228,7.662066391761789
8.899999999999855,-11.145270541838283,-2.359123785594745,29.6197384950434,8.673296015188573
8.999999999999853,-15.70315762070387,-3.4023902765509964,44.305076718403,10.579484867297435
9.09999999999985,-8.0958195758895,-4.2593125272226064,38.10301339273572,12.366699774980356
9.199999999999848,0.18516458050072382,-4.129047907325638,27.56268866415706,12.626183100257744
9.299999999999846,3.2334068990063347,-3.486145484215968,22.22983818052161,12.018846977167733
9.399999999999844,5.3185869941662505,-2.69701913231467,20.717314866988744,11.112764414660385
9.499999999999842,8.709289270152619,-1.7523464030763525,25.361329177535726,9.90657044154859
9.59999999999984,12.909023799685256,-0.5360369152815421,35.71032910805339,8.281957908686572
9.699999999999838,12.012437344715325,0.7766800613125977,39.01843082974166,6.635528994736022
9.799999999999836,5.627317603613695,1.5514328103438755,30.795118892658124,5.746932877670954
9.899999999999833,1.9544341975258488,1.7168957869821666,23.172188735058295,5.402834563367039
9.999999999999831,1.1801469640335804,1.6589607571685305,17.785319899193713,5.207667902979569
10.09999999999983,1.6615857590013823,1.59575115481656,14.086896275995286,5.027744330219641
10.199999999999827,3.266521413092105,1.6301927995759506,13.141157204728975,4.8096283808892215
10.299999999999825,7.075477610240101,1.8962805333752346,19.274363063640124,4.534072187278008
10.399999999999823,14.12161494697681,2.6402809672443857,36.41257228327971,4.458549000245939
10.49999999999982,15.334714895482625,3.859814983198287,47.0301143230908,5.431262875572374
10.599999999999818,3.356832791373218,4.367086025797049,33.990421851585054,6.237363082601298
10.699999999999816,-3.2659031480768475,3.842686614979398,26.49742231222894,5.734256920419134
10.799999999999814,-5.745791826938458,2.977381270977445,24.176593130777317,4.757410240912176
10.899999999999812,-8.138194265706336,1.9957126762415571,26.217684888617914,3.7346673076501427
10.99999999999981,-10.889076554456251,0.8737157090423707,32.189200550306985,3.061772301007103
11.099999999999808,-11.259249362979025,-0.3070796924258853,35.84226694379803,3.5014391094433583
11.199999999999806,-7.84879165001885,-1.2071181530730384,32.03306609694556,4.566697164671061
11.299999999999804,-4.817477905481848,-1.6637336837619787,26.083967285798572,5.334517272648573
11.399999999999801,-4.2003824782215595,-1.8864455793655757,21.92179021489653,5.842455482145833
11.4999999999998,-5.586694588552087,-2.1158019798648775,21.171662455598405,6.3965101427796895
11.599999999999797,-8.842631501688672,-2.532414672164408,26.306407926850945,7.284421853395765
11.699999999999795,-12.634585406364389,-3.260306130035734,36.11063729788121,8.750215593319899
11.799999999999793,-11.242066482765502,-4.088591171381802,38.35205565370679,10.50273073737262
11.89999999999979,-5.222281736224303,-4.425440367260775,30.457712900670554,11.539907235176132
11.999999999999789,-1.8818689537601712,-4.242861855928747,23.175708739646183,11.732380261458564
12.099999999999786,-1.188041555221216,-3.8954235474438814,17.90582168172578,11.620497544421536
12.199999999999784,-1.6713954860974063,-3.5789784684207167,14.313922387159822,11.516233290563973
12.299999999999782,-3.2487575197205523,-3.3878767455318526,13.498606494833998,11.577143252280303
12.39999999999978,-6.9651357647263845,-3.4492012208281593,19.53396641606495,12.022179227825392
12.499999999999778,-13.778899788218858,-3.9969500402482545,36.11326472637742,13.268174863121752
12.599999999999776,-15.103421026461865,-5.027366527560696,46.74866065207961,15.397169342499234
12.699999999999774,-3.5575052763427424,-5.403331313120516,34.33336634239808,16.57402543375928
12.799999999999772,3.0664362764256645,-4.780778472440772,26.555407080608344,16.111323227833672
12.89999999999977,5.529568829578535,-3.8281396731526995,23.746957405966704,15.032721302670291
12.999999999999767,7.954824671990678,-2.7699726263996265,25.412219675628936,13.697125175329514
13.099999999999765,11.013782335879919,-1.5668438721775313,31.747241689400116,12.063593570075998
13.199999999999763,11.854873728592988,-0.2729384513236758,36.42587593891909,10.260273001993374
13.299999999999761,8.267548470296482,0.7477268104321939,32.66845356035814,8.83396920852463
13.399999999999759,4.795672761754152,1.2756810078461203,26.185654037547902,8.010932136554228
13.499999999999757,3.969206169904119,1.5297835937476902,21.56980648450618,7.483985631799084
13.599999999999755,5.265926391441995,1.7733453788820002,20.312789763305233,6.980915889867385
13.699999999999752,8.56243351780722,2.1983330158574836,25.146210949057252,6.375699447899142
13.79999999999975,12.863390630131327,2.9547736657472763,35.81367501010662,5.773393936069696
13.899999999999748,12.026442815606229,3.870988998501098,39.41594876800194,5.66631416841265
13.999999999999746,5.430788521927653,4.286779000098594,31.06646527379486,5.828811185769743
14.099999999999744,1.5916912087300075,4.114623612070354,23.335233154275116,5.667718957026914
14.199999999999742,0.6441749014697075,3.742918340682535,17.817480479221942,5.339029970347837
14.29999999999974,0.7386833444701177,3.3776855016500686,13.722485756439946,5.016549311473244
14.399999999999737,1.423926895016073,3.0880422774728498,11.029054905166666,4.761935436267609
14.499999999999735,3.182682262076134,2.9359645667390897,11.298317472083902,4.635179794204848
14.599999999999733,7.464303346650927,3.062009035818476,19.535597642583802,4.815671130464681
14.699999999999731,15.428517385912356,3.7511724119379863,39.590608451044396,5.830601485362685
14.799999999999729,14.80831021011683,4.92723541717798,48.1883922213444,7.8922300633094205
14.899999999999727,0.9727591800777509,5.14755270862,33.5706979749588,8.667296198381989
14.999999999999725,-5.2536917251246305,4.324334704825049,28.202654849821414,7.734240978385442
15.099999999999723,-7.339438175170164,3.2320195163279744,27.27183058285476,6.2885394207371865
15.19999999999972,-8.854839221508541,2.1021896738768464,28.90052612413956,4.734937909177127
15.299999999999718,-9.935566404458909,0.969240258709231,31.59061671163002,3.250996137275842
15.399999999999716,-9.523655899524044,-0.07879579342106864,32.2777743724625,2.3461037406318317
15.499999999999714,-7.872822489054305,-0.903669000449413,30.019209394889184,2.509236906216244
15.599999999999712,-6.681848502583111,-1.4859340048991596,27.12208718816318,3.174705663844896
15.69999999999971,-6.847130943534383,-1.946243032797938,25.81968244437881,3.9533252941199484
15.799999999999708,-8.254823934891766,-2.427400565144654,27.415553746755382,4.904875302092327
15.899999999999705,-10.028490978695974,-3.0145479772689567,31.39752754459112,6.138335365039264
15.999999999999703,-10.217049013304493,-3.650801476918145,33.78047725798561,7.558831125566769
16.099999999999717,-8.065441696973418,-4.1216135013452755,31.47237735478749,8.789381326408476
16.199999999999733,-5.939935707448411,-4.314307424848825,27.239196544675323,9.599697185334119
16.29999999999975,-5.504656390136882,-4.353216721694353,24.279401780584017,10.164154174954243
16.399999999999764,-6.77682833023793,-4.4229111764191655,24.43486462071401,10.780538419277885
16.49999999999978,-9.335445616731567,-4.667190652324692,28.925721383526817,11.698205681818349
16.599999999999795,-11.353133872999258,-5.127290625729021,34.930398253346965,13.010152412983569
16.69999999999981,-9.59975664110418,-5.57769008995615,34.866064422748565,14.35849370232179
16.799999999999827,-5.79424398441905,-5.68276635731642,29.20608894026411,15.16243830490466
16.899999999999842,-3.864831605015424,-5.481936472742898,23.811287057151358,15.446034226967976
16.999999999999858,-4.114864437117453,-5.221091325126619,20.678972224139684,15.595490586152819
17.099999999999874,-6.1543864406652915,-5.0918146388012335,21.64701369538266,15.928226200202083
17.19999999999989,-9.986670142383948,-5.251355338657834,29.068468090662357,16.72208532478617
17.299999999999905,-13.075401474099479,-5.766814365464148,38.666300451146405,18.12741327323496
17.39999999999992,-9.359998210928115,-6.2457812649061575,36.82979582717676,19.53500321234724
17.499999999999936,-3.4353629216043586,-6.1433301662679245,28.206566124199146,20.014466785087702
17.59999999999995,-0.9464222852752299,-5.6374626907865455,21.481463852366918,19.794700633288077
17.699999999999967,-0.431675022022457,-5.055529479951604,16.472297392646677,19.383936814126763
17.799999999999983,-0.5485902344889567,-4.52358045972515,12.71534455168911,18.984696002249965
17.9,-1.0827170954259933,-4.080310305275137,10.191853570290569,18.664804222343832
18.000000000000014,-2.4599376442155334,-3.768947079189091,10.004965096329279,18.501254522900606
18.10000000000003,-5.923679959347894,-3.7001682348280656,16.255011259519424,18.681783012539178
18.200000000000045,-13.34264576143576,-4.131845533648103,34.28506793359264,19.645147415114955
18.30000000000006,-17.10646943317702,-5.216583279355449,50.53207682355706,21.72595380795489
18.400000000000077,-3.35602463930416,-5.696546646638964,37.00334493935816,22.98936039718144
18.500000000000092,5.024228926741544,-4.925423745747511,29.872966024442956,22.264338629990615
18.600000000000108,7.37771142765233,-3.7649755574974066,28.146066508301402,20.830044175379115
18.700000000000124,8.493875220599916,-2.5871442756025003,28.43185122832919,19.263752902477954
18.80000000000014,9.449710269117636,-1.44402030551671,30.115390491662172,17.659275117872355
18.900000000000155,9.714559559653809,-0.3642465953452446,31.463944930317844,16.076016896713643
19.00000000000017,8.89144471863673,0.5689178954253507,30.823454759200644,14.644443721528225
19.100000000000186,7.781347394424641,1.2957685726767385,28.807077332400706,13.448442374202342
19.200000000000202,7.425742779239138,1.8621519148057177,27.270244817360112,12.432996036146518
19.300000000000217,8.0927929390625,2.376001652180518,27.572075619275076,11.4841782224694
19.400000000000233,9.314272037173927,2.9253086815936125,29.85512309731876,10.537397343846655
19.50000000000025,9.92420413531942,3.5123310948345687,32.12954740390457,9.63898432768453
19.600000000000264,8.963757517081651,4.023263150382175,31.693740399403023,8.909579073827304
19.70000000000028,7.34186026447235,4.342456625636927,28.9776598702147,8.381600357366478
19.800000000000296,6.613857531033992,4.502171107516382,26.495348074045175,7.98395006173792
19.90000000000031,7.250230132346167,4.634441473183662,26.116705734262954,7.679364183091869
20.000000000000327,8.90857599097276,4.861872829482962,28.70747161738403,7.516984269377579
20.100000000000342,10.34275362860293,5.225586414418887,32.61185490856307,7.604329289566448
20.200000000000358,9.632623912442137,5.601416619113706,33.366438998486906,7.931663912524134
20.300000000000374,7.236460026206241,5.775476628386508,29.992549393777434,8.239960027143626
20.40000000000039,5.677686650624535,5.723335500157323,26.04253701749209,8.37766237947129
20.500000000000405,5.887025649067238,5.606016726970117,24.063270924095708,8.47643020145038
20.60000000000042,7.682943368318372,5.593598013478386,25.753792485821265,8.755852771344237
20.700000000000436,10.32524235046335,5.8009231074092975,31.361558397745355,9.413618085048999
20.800000000000452,11.16419377962393,6.185418550671636,35.72424523145577,10.435854001900267
20.900000000000468,8.171452250487917,6.431357273086581,32.90001276552966,11.330815674759842
21.000000000000483,4.919896954806029,6.317968624984574,27.017893686905825,11.682674783230823
21.1000000000005,3.9375822892249124,6.005112566063156,22.46927341519031,11.697897198283096
21.200000000000514,4.931744031610527,5.72471999544766,20.809295289706657,11.74161301167059
21.30000000000053,7.74236900965446,5.648910647069563,24.365524503199183,12.109704001490496
21.400000000000546,11.767390982791776,5.91638056489361,33.749243921599515,13.06612386822777
21.50000000000056,12.239423703069019,6.436077736937703,39.266982661377284,14.502337953931908
21.600000000000577,6.5382899013509315,6.636135458954725,32.80849630176228,15.456039588382744
21.700000000000593,2.233181175303394,6.283738880877404,24.946234828196115,15.472304938506603
21.80000000000061,0.9883220020492229,5.710268211791639,19.169112591562676,15.062943004017626
21.900000000000624,1.0801866506080895,5.152087913670433,14.948680671110148,14.6148184240045
22.00000000000064,1.9638803157203142,4.700014136573873,12.50227160173064,14.28540412232416
22.100000000000655,4.198092907703196,4.433718591007161,14.028759521937538,14.220352268076315
22.20000000000067,9.267346171387896,4.519250886959168,24.60972442909437,14.720801863243507
22.300000000000686,16.32710956628782,5.209418138054598,43.83810630253139,16.26337392845727
22.400000000000702,10.984912188259862,6.081165586581831,43.43489805847883,18.218901864317214
22.500000000000718,-0.4890726507855929,5.8769773297721315,30.826525346885116,18.435495846923736
22.600000000000733,-4.861840156113473,4.932837656222192,25.910128846438987,17.35521290718575
22.70000000000075,-6.942194930970576,3.8184706585237715,25.038765160590025,15.88669231318544
22.800000000000765,-9.383267689716607,2.6242921716677308,28.418198049283806,14.180368418873817
22.90000000000078,-11.420734559366343,1.3338016914664144,33.836611886439236,12.223994681473465
23.000000000000796,-10.279222302039942,0.11852174595743072,34.47737869440151,10.30962952526781
23.10000000000081,-6.914394695412412,-0.7223305427600825,29.577736071954515,8.89341543412797
23.200000000000827,-5.052201682114714,-1.1955574025778115,24.627000180690693,7.9518624672996125
23.300000000000843,-5.443497048967212,-1.53936323919807,22.262845010513367,7.1694752683225405
23.40000000000086,-7.744001834797256,-1.9663489344735394,24.53141902536565,6.309817344828803
23.500000000000874,-11.260272124260005,-2.628516905071366,32.19264514051295,5.316928285484208
23.60000000000089,-12.253853823485725,-3.48339841485475,37.822868780275996,4.569977292705936
23.700000000000905,-7.80353771400008,-4.080687726293062,33.123642789338106,4.436296755168333
23.80000000000092,-3.7404428519036252,-4.154944278521772,25.757008762454767,4.366884295349935
23.900000000000936,-2.6437066925446167,-3.9698701286872207,20.37193164249716,4.170832782348339
24.000000000000952,-3.4772019935404934,-3.7926217388004537,17.51883095976719,4.018899138154439
24.100000000000968,-6.118684211511484,-3.789103903127323,19.60336733766554,4.117804732977325
24.200000000000983,-11.120924051335333,-4.139059734312562,30.16650911790822,4.816850935554756
24.300000000001,-14.769518657483754,-4.934398165721169,42.413220691392176,6.42606310269603
24.400000000001015,-8.254835746650343,-5.558810250413054,36.96707605082363,7.9625700928427285
24.50000000000103,-1.0876899895099106,-5.354460908057148,26.92239258063823,8.165367525631147
24.600000000001046,1.5528667076944935,-4.711429385043651,20.745109774331453,7.582741198191531
24.70000000000106,3.041980461746781,-3.9652080094708952,17.202301906340253,6.753741978744691
24.800000000001077,5.583364251135115,-3.1296808509563365,18.211592435740858,5.691047274593745
24.900000000001093,10.508474492611697,-2.0506520727746906,27.96433010009678,4.114314997690305
25.00000000000111,15.30701060399386,-0.5732847645976722,42.13815803189403,1.7621466981846283
25.100000000001124,9.653794804895915,0.7883800146363246,38.71120353827529,0.9564587896766783
25.20000000000114,1.4495316278027284,1.2146542405349867,27.80085599137596,1.7044646563643129
25.300000000001155,-1.7134825314676243,1.0490472098708354,21.455241957040474,1.5516835741153114
25.40000000000117,-3.3668584589900674,0.6958636908416441,18.133940114584377,1.0736128855377087
25.500000000001187,-6.006932918575315,0.1966879130197653,19.60120759644874,0.46678774615968405
25.600000000001202,-10.8143334658501,-0.5876525848236943,29.35560110951367,1.261735835792806
25.700000000001218,-14.690403013718816,-1.7602076866112701,41.6626656865262,3.356416532783225
25.800000000001234,-8.910802365359348,-2.774210447774743,37.36013170600673,5.343669433096573
25.90000000000125,-1.684526794308085,-2.9498437613168167,27.215579184249354,5.959573224248505
26.000000000001265,1.0357875998592765,-2.6314221319288356,20.76132558164081,5.714994454382699
26.10000000000128,2.337672899992654,-2.1767188056944664,16.683461595540425,5.194827936760716
26.200000000001296,4.382619503311833,-1.630306128294135,16.148094793892287,4.468511410622418
26.30000000000131,8.663424113327764,-0.8658844541272109,23.47960651944543,3.3236555497425204
26.400000000001327,14.84339618961614,0.32898079448495215,39.33533614681666,1.5576788923337486
26.500000000001343,12.661649368010105,1.721868458268024,42.810443507497965,1.8359790949225896
26.60000000000136,2.7000051102264657,2.272523810619902,30.767638308665955,2.854081343665863
26.700000000001374,-1.9507244752017048,2.027144633791047,23.574386127335423,2.649791190633617
26.80000000000139,-3.9553220318273334,1.5202410329182323,20.184690079971137,1.9729691405576755
26.900000000001405,-6.5732325165363354,0.8703236226420813,21.59591892455155,1.0163579502475129
27.00000000000142,-10.876267603109167,-0.028270377456607584,30.236570841761946,0.6644271866882534
27.100000000001437,-13.692827960484253,-1.2221676721827008,39.88183336980068,2.7028119983259735
27.200000000001452,-8.721470619097277,-2.218345692562515,35.858326386428985,4.602719971894789
27.300000000001468,-2.797433817044708,-2.5044002216090178,26.79176412850787,5.358614466267844
27.400000000001484,-0.6488974850007537,-2.368438803215047,20.29669921540847,5.395149769085339
27.5000000000015,-0.22679340821316554,-2.135805647471106,15.496639890491004,5.24413640459215
27.600000000001515,-0.26702450424380725,-1.914267570173203,11.854679343460536,5.085693073025127
27.70000000000153,-0.5435141931654641,-1.7317325517872544,9.162510433544748,4.969138204193183
27.800000000001546,-1.272430488035753,-1.6126737417076387,7.662535123401796,4.939552740679691
27.90000000000156,-3.1835979183182066,-1.6188073425301481,9.566396838707357,5.107409123687494
28.000000000001577,-8.086177067070881,-1.9159545179313966,20.380885709537903,5.768795705217635
28.100000000001593,-17.14770653102725,-2.846910902867787,43.86275578488351,7.5580664003140985
28.20000000000161,-13.439146017377078,-4.200224198228428,48.52841799909605,10.219858344779025
28.300000000001624,1.9164724394337889,-4.262726837855108,33.81063754408514,10.799704372775658
28.40000000000164,7.342239884018817,-3.2994066670101874,31.03647942763885,9.594378928139843
28.500000000001656,8.195080888783622,-2.1742012757100055,30.03505716581623,8.021259500803628
28.60000000000167,8.00903302035669,-1.1570934466606164,28.90482533670888,6.5457635577305835
28.700000000001687,8.0336819071212,-0.26908764458536194,28.325539546637387,5.234212102094912
28.800000000001702,8.50853504995257,0.5407568509760803,28.84510258847888,4.065282108972
28.900000000001718,9.075439925586885,1.3120237624360196,30.128902534522165,3.1195401643359557
29.000000000001734,9.121803367083366,2.0309424754285748,30.925087582311896,2.685020863650512
29.10000000000175,8.460023246236073,2.6396602804889118,30.29918756279258,2.927536447915019
29.200000000001765,7.690831626779492,3.1052500656880144,28.81047356895665,3.536133686309969
29.30000000000178,7.502958725450267,3.4667125729077104,27.77304861667088,4.2564724811105865
29.400000000001796,8.056397876601636,3.8026183405616942,28.14258253540565,5.078718995813797
29.500000000001812,8.949215754881589,4.172858744773176,29.873341663366908,6.056929149101976
29.600000000001828,9.323463640198169,4.570471647680215,31.44746046900686,7.162157317059398
29.700000000001843,8.596974984161648,4.910544020181707,31.084339246460303,8.233304729807845
29.80000000000186,7.417794376987522,5.114101118571242,29.079143503513613,9.11264251125196
29.900000000001874,6.876287033456381,5.204109626740112,27.21239932861809,9.81854143902733
30.00000000000189,7.373454249327457,5.2777064656219705,26.970024120498273,10.507175301225834
30.100000000001906,8.628225443142055,5.427717459562332,28.93406011565171,11.339129409059685
30.20000000000192,9.662718156534627,5.680707491274932,31.77818363644391,12.368460228731664
30.300000000001937,9.175295449735835,5.943683718386749,32.43017330353245,13.441767705811056
30.400000000001953,7.441640273183123,6.0647386999499115,30.039073593752228,14.291400452089187
30.500000000001968,6.198890261320104,6.016776346558784,26.9662539865522,14.852399880230776
30.600000000001984,6.322387599725268,5.9141838922250525,25.408015773476272,15.305667327598877
30.700000000002,7.732498555946118,5.893663767234949,26.75872894545191,15.882898207666877
30.800000000002015,9.708422432488478,6.043646613887741,30.928768989594637,16.746245078409306
30.90000000000203,10.302381940446692,6.32279955212748,34.1391363919467,17.844617811623735
31.000000000002046,8.207466474837366,6.504991976396494,32.30554768386224,18.803431127197722
31.100000000002062,5.7129816351143745,6.42539982228367,27.77111454569071,19.325618069130847
31.200000000002078,4.8918297259401955,6.185355979596898,24.118319882401373,19.554600650182408
31.300000000002093,5.8404332924131435,5.9739703274609335,23.205119444029346,19.795761458851942
31.40000000000211,8.308029821766436,5.945262002987068,26.749688582625524,20.31317313791767
31.500000000002125,11.159861878620736,6.189014873245023,33.82295568754536,21.28003496967715
31.60000000000214,10.716292141022452,6.564281507222074,36.58443489587235,22.49503321958749
31.700000000002156,6.500500801561996,6.658701289532089,31.366660118555195,23.278344395275735
31.80000000000217,3.5081963045725115,6.365819657565514,25.023747535320783,23.412718193408395
31.900000000002187,2.9536743213198773,5.934523743862185,20.463218877182346,23.27250835690335
32.0000000000022,4.105642466937552,5.577323897252742,18.705020889600238,23.197434773631418
32.10000000000218,7.073305949151647,5.444951662018413,22.39343648303571,23.443146817602244
32.20000000000216,11.847055383036674,5.697651967744131,33.381091756603155,24.298185720962838
32.30000000000214,13.261621541201983,6.3006283259822595,41.506810967348386,25.76100272201955
32.40000000000212,6.372435831053667,6.574130492893549,34.29453549579414,26.76142043190507
32.5000000000021,0.9037296051783181,6.154774828148601,25.55622220866349,26.646661623126526
32.60000000000208,-1.0058240772441205,5.4414634040911265,19.543333602377274,25.995293113634656
32.70000000000206,-2.133300753503668,4.679918761168451,15.449475703509417,25.18318812975497
32.80000000000204,-4.1680097957982785,3.869444519689037,14.71048438314427,24.21068502576358
32.900000000002024,-8.635066178731572,2.865398981563953,22.3455149733165,22.85740996455263
33.000000000002004,-15.565976322192387,1.417916600427686,39.95045244909818,20.756880948883783
33.100000000001984,-13.332706347274236,-0.2595503860379879,43.99396407935516,18.251745752539367
33.200000000001964,-2.182890665105421,-0.981522628414665,30.74289702850186,16.954529619648987
