t,chi0,chi1,chi2,w0_chi0,w1_chi1,w2_chi2,total_feedback
173.29999999998736,-10.059928558259074,1.406798182181689,55.258506735802676,-5.029964279129537,0.2813596364363378,5.525850673580268,0.777246030887069
173.39999999998727,-9.839648758863166,1.4203233751756217,55.22372523595315,-4.919824379431583,0.28406467503512434,5.522372523595315,0.8866128191988565
173.49999999998718,-9.370389786785042,1.689099569145808,55.444826037755334,-4.685194893392521,0.3378199138291616,5.544482603775534,1.1971076242121745
173.5999999999871,-8.705261246020251,2.162994122831039,55.872510352715956,-4.352630623010126,0.4325988245662078,5.587251035271596,1.6672192368276777
173.699999999987,-7.7010250219145435,2.988959385595568,56.65477642578635,-3.8505125109572718,0.5977918771191136,5.665477642578636,2.4127570087404777
173.7999999999869,-6.2724426805515066,4.258194568082411,57.88449249882498,-3.1362213402757533,0.8516389136164823,5.788449249882499,3.5038668232232277
173.89999999998682,-4.953343253374407,5.440485019297744,59.03251585889983,-2.4766716266872035,1.0880970038595488,5.903251585889983,4.514676963062328
173.99999999998673,-4.342426576087863,5.930359733642098,59.49167345847571,-2.1712132880439317,1.1860719467284198,5.949167345847571,4.964026004532059
174.09999999998664,-4.1754205695480255,5.982552385424857,59.51421250615285,-2.0877102847740128,1.1965104770849713,5.951421250615286,5.060221442926244
174.19999999998655,-4.156175196538186,5.8888685587452665,59.390800342647644,-2.078087598269093,1.1777737117490534,5.939080034264765,5.038766147744726
174.29999999998645,-4.22555894757407,5.706832279676802,59.178538372270594,-2.112779473787035,1.1413664559353605,5.91785383722706,4.946440819375385
174.39999999998636,-4.45690224179872,5.361429104626543,58.80196163158152,-2.22845112089936,1.0722858209253088,5.8801961631581525,4.724030863184101
174.49999999998627,-5.058415328199018,4.640830755239486,58.04826347367317,-2.529207664099509,0.9281661510478973,5.804826347367317,4.203784834315705
174.59999999998618,-6.328725675390952,3.238751150634375,56.60907517886749,-3.164362837695476,0.647750230126875,5.660907517886749,3.1442949103181483
174.6999999999861,-7.7224926360344055,1.6922585100543615,55.0191736786349,-3.8612463180172027,0.3384517020108723,5.5019173678634905,1.9791227518571601
174.799999999986,-7.991781849717279,1.2572095505191236,54.53643239260349,-3.9958909248586396,0.2514419101038247,5.453643239260349,1.709194224505534
174.8999999999859,-7.530867556817407,1.5550007001054702,54.78639957203523,-3.7654337784087035,0.31100014002109405,5.478639957203523,2.0242063188159136
174.99999999998582,-6.802239591237615,2.1302540912313437,55.31562736242421,-3.4011197956188073,0.4260508182462688,5.531562736242421,2.556493758869882
