t,x,y,z
0.0,-1.5,1.0,2.0
0.09999999999999999,-0.8274727388300324,-1.4342404032074287,1.5396022474765965
0.20000000000000004,-2.1401222607686323,-4.565350202341675,1.510901171557904
0.3000000000000001,-6.21265252512942,-13.09352105976333,3.989778970560715
0.4000000000000002,-16.038294385611888,-28.046854350976577,22.87442857570321
0.5000000000000002,-17.889042955345765,-0.6743842839898955,52.81534405442813
0.6000000000000003,2.044442582330515,15.465496662982451,34.66352249595391
0.7000000000000004,9.464826126183047,10.451446264672244,34.07621301245342
0.8000000000000005,7.996835536067891,4.429491095120171,32.07508378821362
0.9000000000000006,5.015773827794659,2.902137091230679,26.438435361891532
1.0000000000000007,4.101512247296853,4.252871455213541,21.493118105730655
1.1000000000000008,5.221169865010716,7.300584210857016,18.624406164287247
1.2000000000000008,8.273937747913259,12.327237653257969,19.82632157330246
1.300000000000001,12.45031248725602,15.620170507721683,28.468225817598643
1.400000000000001,12.264626551411208,7.682123392116459,36.51937551689841
1.500000000000001,6.095563909368985,0.5109337030652094,31.135198716507247
1.6000000000000012,2.0836390433710426,0.351334313530902,23.833588264180193
1.7000000000000013,1.0869120576641942,1.2301134693849836,18.280360014885378
1.8000000000000014,1.377263318180723,2.4080147560712013,14.129924928285805
1.9000000000000015,2.6213421318771752,4.904095811545096,11.369721713968428
2.0000000000000013,5.664027203003389,10.63820797039305,11.265446930788244
2.099999999999999,11.996192824513914,20.2025113232086,20.25467437808137
2.199999999999997,16.75798390584333,13.670388648721868,42.21680647211378
2.299999999999995,6.389879110570013,-5.613515787700168,36.84443521693211
2.399999999999993,-2.3906450840541202,-6.3994813451538235,27.284958610052694
2.4999999999999907,-5.442516389103088,-6.997054295158434,23.164139461826537
2.5999999999999885,-7.658238273945636,-9.72113413200998,22.39414829972619
2.6999999999999864,-10.355144345744401,-12.405337551819974,26.002681276582553
2.7999999999999843,-11.560496121448804,-10.311616508496293,31.731037645201333
2.899999999999982,-8.96707221519464,-4.95948013635681,31.530915185431688
2.99999999999998,-5.695944824405789,-3.3827973053120783,26.602193957084797
3.099999999999978,-4.659550634534098,-4.755791638101465,22.015047379117476
3.1999999999999758,-5.76743068607789,-7.844963199588692,19.528982767632744
3.2999999999999736,-8.740396560777514,-12.521115504748185,21.231949178628124
3.3999999999999715,-12.328775803471155,-14.55693091824074,29.48099188659675
3.4999999999999694,-11.463293264674505,-6.997452459712899,35.42086126024751
3.5999999999999672,-5.991799761369274,-1.3356372202279894,30.153980863744636
3.699999999999965,-2.696600138221002,-1.4390564225585747,23.44132101353519
3.799999999999963,-2.1495497553706304,-2.8155033428741953,18.294814085442024
3.899999999999961,-3.1750555319786544,-5.3117243776399965,14.838655018126188
3.9999999999999587,-5.965987540226698,-10.444778135170054,14.267791408598132
4.099999999999957,-11.370342611895332,-18.124456558212653,21.604269722376
4.199999999999955,-15.345615729200501,-13.714124334379402,38.76282782134401
4.299999999999953,-7.7579936529035916,1.9755285609708135,36.3998191706848
4.399999999999951,-0.050275481053197124,3.7019032017412035,26.80280698843118
4.4999999999999485,2.7924292372472377,4.062602658606735,20.958620107872065
4.599999999999946,4.785014085616094,6.788950218305508,17.70817140345417
4.699999999999944,8.188278206455662,12.233925680708388,18.7072708286631
4.799999999999942,12.984942268320035,16.413636413093453,28.22600543816973
4.89999999999994,12.975476714983284,7.224264762031677,37.704026343388605
4.999999999999938,5.853520426605158,-0.8968808595422268,31.263306223903246
5.099999999999936,1.4162734401257864,-0.9354247045885616,23.519850099203012
5.199999999999934,0.1991954336486315,-0.41560844768347704,17.904600066726893
5.299999999999931,-0.050139333966947516,-0.32045564980165997,13.662291671706036
5.399999999999929,-0.15734843969866183,-0.4421572170987796,10.429826584815753
5.499999999999927,-0.3538283882270918,-0.8216650084554031,7.972492563436494
5.599999999999925,-0.855870078433655,-1.838181199944699,6.147280029420432
5.699999999999923,-2.199169185135344,-4.595613498521876,5.072813279933701
5.799999999999921,-5.80947116049878,-11.867430157936353,6.447004276464167
5.899999999999919,-14.158969179655756,-24.880604286083532,20.611776074533935
