t,chi0,chi1,chi2,w0_chi0,w1_chi1,w2_chi2,total_feedback
2.6999999999999864,4.881444611544117,5.523524597842057,5.691256259181135,2.4407223057720584,1.1047049195684113,0.5691256259181136,4.114552851258583
2.7999999999999843,3.6774875433907868,4.3814521964707085,4.5690903964982414,1.8387437716953934,0.8762904392941417,0.45690903964982416,3.1719432506393592
2.899999999999982,2.549053731246756,3.2966001707956734,3.499532040637396,1.274526865623378,0.6593200341591348,0.34995320406373964,2.2838001038462523
2.99999999999998,1.7692791755393007,2.545550294179108,2.7599948776287295,0.8846395877696503,0.5091100588358216,0.275999487762873,1.6697491343683448
3.099999999999978,1.235776664310888,2.0309033634243625,2.254346381413789,0.617888332155444,0.4061806726848725,0.2254346381413789,1.2495036429816955
3.1999999999999758,0.7157782075369926,1.5220404776130914,1.752497024274174,0.3578891037684963,0.30440809552261827,0.17524970242741741,0.837546901718532
3.2999999999999736,0.011121542386676495,0.8196648432947506,1.054806960881253,0.005560771193338247,0.16393296865895013,0.1054806960881253,0.27497443594041365
3.3999999999999715,-1.0259711934577984,-0.22784874978600933,0.008572352522832324,-0.5129855967288992,-0.045569749957201866,0.0008572352522832325,-0.5576981114338179
3.4999999999999694,-2.2468992224669595,-1.4764346684551493,-1.2434259320939047,-1.1234496112334798,-0.2952869336910299,-0.12434259320939048,-1.5430791381339002
3.5999999999999672,-3.0980923237622306,-2.3715499655306393,-2.1464741051646556,-1.5490461618811153,-0.47430999310612787,-0.21464741051646558,-2.2380035655037087
3.699999999999965,-3.4545000732941453,-2.780787933425359,-2.566270179279169,-1.7272500366470727,-0.5561575866850718,-0.2566270179279169,-2.5400346412600614
3.799999999999963,-3.612861682594878,-2.995359892962812,-2.7925817217620215,-1.806430841297439,-0.5990719785925623,-0.27925817217620214,-2.6847609920662037
3.899999999999961,-3.788588223898238,-3.229309498885207,-3.0391000796538727,-1.894294111949119,-0.6458618997770414,-0.3039100079653873,-2.8440660196915477
3.9999999999999587,-4.134670654262066,-3.636895911750348,-3.460434453548092,-2.067335327131033,-0.7273791823500697,-0.34604344535480924,-3.140757954835912
4.099999999999957,-4.865045080303168,-4.435918929321703,-4.275438769879628,-2.432522540151584,-0.8871837858643407,-0.4275438769879628,-3.7472502030038877
4.199999999999955,-6.136254798495478,-5.790107705452948,-5.649809474271152,-3.068127399247739,-1.1580215410905896,-0.5649809474271152,-4.791129887765444
4.299999999999953,-7.27471349152692,-7.030754511425325,-6.916227045926194,-3.63735674576346,-1.4061509022850651,-0.6916227045926194,-5.735130352641145
4.399999999999951,-7.503056787760582,-7.371730102634034,-7.286307211449506,-3.751528393880291,-1.4743460205268069,-0.7286307211449506,-5.954505135552049
4.4999999999999485,-7.210124336770333,-7.190122327895993,-7.1340270699986315,-3.6050621683851665,-1.4380244655791987,-0.7134027069998632,-5.756489340964229
4.599999999999946,-6.706367408872845,-6.791204138818291,-6.763257602163512,-3.3531837044364226,-1.3582408277636582,-0.6763257602163513,-5.387750292416432
4.699999999999944,-5.963351931021257,-6.143515108153617,-6.141691175999806,-2.9816759655106284,-1.2287030216307233,-0.6141691175999806,-4.824548104741332
4.799999999999942,-4.817648233172624,-5.079017181921555,-5.100002687225048,-2.408824116586312,-1.015803436384311,-0.5100002687225048,-3.9346278216931276
4.89999999999994,-3.357511382168111,-3.679869304085602,-3.718639285300791,-1.6787556910840555,-0.7359738608171205,-0.3718639285300791,-2.786593480431255
4.999999999999938,-2.310978249114757,-2.6739961830566754,-2.7253881321179865,-1.1554891245573784,-0.5347992366113351,-0.2725388132117987,-1.9628271743805121
5.099999999999936,-1.9210570407455396,-2.313639334993352,-2.374868963788081,-0.9605285203727698,-0.4627278669986704,-0.23748689637880813,-1.6607432837502483
5.199999999999934,-1.811895894648541,-2.2303754777215024,-2.3006024678476846,-0.9059479473242705,-0.44607509554430047,-0.23006024678476847,-1.5820832896533394
5.299999999999931,-1.7703395002108642,-2.21353592684109,-2.292571422772847,-0.8851697501054321,-0.442707185368218,-0.22925714227728472,-1.5571340777509348
5.399999999999929,-1.7449424736262886,-2.2122386483471814,-2.3000395404719662,-0.8724712368131443,-0.4424477296694363,-0.23000395404719665,-1.5449229205297772
5.499999999999927,-1.7333458727083089,-2.2243248104918734,-2.3208985816943386,-0.8666729363541544,-0.44486496209837467,-0.23208985816943387,-1.543627756621963
5.599999999999925,-1.7526091822697751,-2.267152655308306,-2.3725848089072334,-0.8763045911348876,-0.45343053106166126,-0.23725848089072335,-1.5669936030872722
5.699999999999923,-1.8520598501776715,-2.3907839071246806,-2.5053564240388684,-0.9260299250888357,-0.4781567814249361,-0.25053564240388687,-1.6547223489176588
5.799999999999921,-2.166603115612903,-2.732067123235633,-2.856586846468978,-1.0833015578064515,-0.5464134246471266,-0.2856586846468978,-1.915373667100476
5.899999999999919,-3.0296855382315857,-3.6295882099296826,-3.7662550292266377,-1.5148427691157929,-0.7259176419859366,-0.3766255029226638,-2.617385914024393
5.9999999999999165,-4.721394579412745,-5.374373926763598,-5.52836643992383,-2.3606972897063727,-1.0748747853527196,-0.552836643992383,-3.9884087190514754
6.099999999999914,-5.734329322036765,-6.46370777813088,-6.641567786643545,-2.8671646610183825,-1.292741555626176,-0.6641567786643545,-4.824062995308913
6.199999999999912,-5.299658463102285,-6.109408776057338,-6.312597696796498,-2.6498292315511427,-1.2218817552114676,-0.6312597696796498,-4.50297075644226
6.29999999999991,-4.398401274425398,-5.27751300442013,-5.503475830630443,-2.199200637212699,-1.055502600884026,-0.5503475830630443,-3.805050821159769
6.399999999999908,-3.5077157990047105,-4.44213881844903,-4.687443761544588,-1.7538578995023553,-0.8884277636898061,-0.46874437615445885,-3.11103003934662
6.499999999999906,-2.716071737123703,-3.6929028875888603,-3.9543545482090448,-1.3580358685618514,-0.7385805775177721,-0.3954354548209045,-2.492051900900528
6.599999999999904,-1.943362059085375,-2.950808053299041,-3.2254444285380717,-0.9716810295426875,-0.5901616106598082,-0.3225444428538072,-1.884387083056303
6.699999999999902,-1.0840167862673489,-2.1098851426138907,-2.394577636049638,-0.5420083931336744,-0.4219770285227782,-0.2394577636049638,-1.2034431852614165
6.7999999999998995,-0.09990859184350405,-1.1303738951510651,-1.4214931502018697,-0.049954295921752025,-0.22607477903021303,-0.142149315020187,-0.41817838997215206
6.899999999999897,0.9001473244216885,-0.11982746542587493,-0.41333398811234495,0.45007366221084427,-0.023965493085174986,-0.0413333988112345,0.3847747703144348
6.999999999999895,1.7338993556844837,0.7383793965471752,0.4463006127877733,0.8669496778422419,0.14767587930943504,0.04463006127877733,1.0592556184304542
7.099999999999893,2.372835799923442,1.412717681372076,1.125141017566357,1.186417899961721,0.28254353627441525,0.1125141017566357,1.5814755379927719
7.199999999999891,2.9473837673746157,2.0314205310081213,1.7508847812260213,1.4736918836873079,0.40628410620162425,0.17508847812260214,2.055064468011534
7.299999999999889,3.611145354022905,2.7481449979059014,2.477246885599823,1.8055726770114524,0.5496289995811803,0.2477246885599823,2.602926365152615
7.399999999999887,4.464278361867808,3.6651310977058666,3.4070710441074046,2.232139180933904,0.7330262195411734,0.3407071044107405,3.305872504885818
7.4999999999998845,5.43915885455986,4.717379141517999,4.476118546669931,2.71957942727993,0.9434758283035999,0.44761185466699316,4.110667110250523
7.599999999999882,6.258835793023074,5.627946464834756,5.4075188163949495,3.129417896511537,1.1255892929669513,0.540751881639495,4.795759071117983
7.69999999999988,6.7779355843607005,6.24768940897318,6.051183330458591,3.3889677921803503,1.249537881794636,0.6051183330458592,5.243624007020846
7.799999999999878,7.135341058874947,6.711660968598641,6.541183113489391,3.5676705294374735,1.3423321937197281,0.6541183113489392,5.564121034506141
7.899999999999876,7.529393084393384,7.21711667641843,7.0745100121019675,3.764696542196692,1.443423335283686,0.7074510012101968,5.915570878690574
7.999999999999874,8.129490138366542,7.9351578670693055,7.822746215511512,4.064745069183271,1.5870315734138611,0.7822746215511512,6.434051264148283
8.099999999999872,9.026832253865022,8.960854013522038,8.882033766753736,4.513416126932511,1.7921708027044077,0.8882033766753736,7.193790306312293
8.19999999999987,9.990989077384382,10.067171436364019,10.026305915971689,4.995494538692191,2.013434287272804,1.002630591597169,8.011559417562164
8.299999999999867,10.566781528745784,10.796607371351138,10.797507191920628,5.283390764372892,2.159321474270228,1.0797507191920628,8.522462957835183
8.399999999999865,10.748442153141209,11.136811999748177,11.18157503376662,5.374221076570604,2.2273623999496355,1.118157503376662,8.719740979896901
8.499999999999863,10.798601781996968,11.34626208365447,11.435891318621815,5.399300890998484,2.269252416730894,1.1435891318621816,8.81214243959156
8.599999999999861,10.907193091654937,11.614302340728523,11.749644403548132,5.453596545827469,2.322860468145705,1.1749644403548132,8.951421454327987
8.699999999999859,11.238714597461794,12.107374302653861,12.289797377956447,5.619357298730897,2.4214748605307723,1.2289797377956448,9.269811897057314
8.799999999999857,11.998781330519998,13.035794908641519,13.267940276429318,5.999390665259999,2.607158981728304,1.326794027642932,9.933343674631235
8.899999999999855,13.131231063027734,14.350192567562395,14.636561520866787,6.565615531513867,2.8700385135124793,1.4636561520866787,10.899310197113024
8.999999999999853,13.820624720737133,15.235725990203504,15.581053718435914,6.910312360368566,3.0471451980407007,1.5581053718435915,11.515562930252859
9.09999999999985,13.76295799083894,15.378119970652047,15.784452542450449,6.88147899541947,3.0756239941304098,1.578445254245045,11.535548243794924
9.199999999999848,13.369954647184057,15.180617401042191,15.647736138378235,6.684977323592029,3.0361234802084383,1.5647736138378237,11.28587441763829
9.299999999999846,12.82200581062038,14.820235071117501,15.34698846593463,6.41100290531019,2.9640470142235005,1.534698846593463,10.909748766127153
9.399999999999844,12.047145514920608,14.222472194392864,14.806986258800613,6.023572757460304,2.844494438878573,1.4806986258800614,10.348765822218938
9.499999999999842,10.826190614213282,13.163440471804867,13.802523204166643,5.413095307106641,2.6326880943609736,1.3802523204166643,9.42603572188428
9.59999999999984,9.123384156985878,11.599789839605116,12.288129922271217,4.561692078492939,2.3199579679210234,1.2288129922271218,8.110463038641084
9.699999999999838,7.83298549842327,10.423704608093736,11.15531103651204,3.916492749211635,2.084740921618747,1.1155311036512041,7.116764774481586
9.799999999999836,7.411412304875403,10.102812125959689,10.874578896955692,3.7057061524377013,2.020562425191938,1.0874578896955691,6.813726467325209
9.899999999999833,7.3801013927956,10.168526937487362,10.979965094586785,3.6900506963978,2.0337053874974726,1.0979965094586785,6.821752593353951
9.999999999999831,7.517785069962803,10.403478651533979,11.255129901325217,3.7588925349814013,2.080695730306796,1.1255129901325218,6.965101255420719
10.09999999999983,7.8809885186784445,10.866869825456996,11.759996391970306,3.9404942593392223,2.1733739650913995,1.1759996391970307,7.289867863627652
10.199999999999827,8.658936332300183,11.75247974975584,12.68958194961891,4.329468166150091,2.3504959499511684,1.268958194961891,7.948922311063151
10.299999999999825,9.857554706217286,13.073116239243705,14.05858222642862,4.928777353108643,2.614623247848741,1.405858222642862,8.949258823600246
10.399999999999823,10.700805185943162,14.054558163239923,15.09334181498804,5.350402592971581,2.8109116326479846,1.5093341814988042,9.67064840711837
10.49999999999982,10.76219317975784,14.260521509878256,15.35502823824355,5.38109658987892,2.8521043019756513,1.535502823824355,9.768703715678926
10.599999999999818,10.446985958610016,14.087059385601412,15.237245470259852,5.223492979305008,2.8174118771202825,1.5237245470259853,9.564629403451276
10.699999999999816,9.970576703304625,13.745820229907448,14.950618317622071,4.985288351652312,2.7491640459814897,1.4950618317622073,9.22951422939601
10.799999999999814,9.28016120687596,13.181505396138133,14.439143554952565,4.64008060343798,2.6363010792276267,1.4439143554952567,8.720296038160864
10.899999999999812,8.168150376724416,12.182101794928991,13.489572973865783,4.084075188362208,2.4364203589857985,1.3489572973865784,7.869452844734585
10.99999999999981,6.553603724761794,10.6592644054968,12.011501971083813,3.276801862380897,2.1318528810993604,1.2011501971083813,6.6098049405886385
11.099999999999808,5.247506478225803,9.420870738765961,10.811860968062332,2.6237532391129017,1.8841741477531924,1.0811860968062332,5.589113483672327
11.199999999999806,4.817488688657979,9.044823648408986,10.471189607154274,2.4087443443289893,1.8089647296817972,1.0471189607154274,5.264828034726214
11.299999999999804,4.813551912858422,9.091592117272494,10.55270514925464,2.406775956429211,1.818318423454499,1.055270514925464,5.280364894809174
11.399999999999801,4.981590465114206,9.311270837957654,10.807616891969284,2.490795232557103,1.862254167591531,1.0807616891969285,5.4338110893455625
11.4999999999998,5.359153963749648,9.74398551498875,11.27674768526529,2.679576981874824,1.9487971029977502,1.1276747685265291,5.756048853399103
11.599999999999797,6.131036813891111,10.578780729853339,12.150301575792188,3.0655184069455554,2.1157561459706677,1.2150301575792188,6.396304710495442
11.699999999999795,7.365445262379864,11.890726164912545,13.505232524606468,3.682722631189932,2.3781452329825092,1.350523252460647,7.411391116633088
11.799999999999793,8.35200993461867,12.972553414419721,14.635184163458222,4.176004967309335,2.5945106828839446,1.4635184163458224,8.234034066539103
11.89999999999979,8.527964778971754,13.252472482650541,14.96603289094591,4.263982389485877,2.6504944965301083,1.496603289094591,8.411080175110577
11.999999999999789,8.275622408056124,13.102778111297768,14.86742029172607,4.137811204028062,2.6205556222595536,1.486742029172607,8.245108855460224
12.099999999999786,7.850799603912144,12.775051719897832,14.589779812311672,3.925399801956072,2.5550103439795664,1.4589779812311674,7.939388127166806
12.199999999999784,7.221542016518789,12.234828650544001,14.097943199815202,3.6107710082593947,2.4469657301088006,1.4097943199815202,7.467531058349715
12.299999999999782,6.1930201603551795,11.283089713818896,13.191724372209588,3.0965100801775898,2.2566179427637794,1.319172437220959,6.672300460162328
12.39999999999978,4.656307906028174,9.803750017997315,11.753051572185601,2.328153953014087,1.960750003599463,1.1753051572185602,5.46420911383211
12.499999999999778,3.339116222295021,8.520692837751639,10.50467564715169,1.6695581111475104,1.704138567550328,1.0504675647151689,4.424164243413007
12.599999999999776,2.886472467586878,8.088231800869712,10.103285267390877,1.443236233793439,1.6176463601739426,1.0103285267390878,4.07121112070647
12.699999999999774,2.8883493831148224,8.1070737526267,10.152406059910575,1.4441746915574112,1.6214147505253402,1.0152406059910575,4.080830048073809
12.799999999999772,3.0628958147844823,8.29981232436307,10.375812590718542,1.5314479073922411,1.6599624648726143,1.0375812590718543,4.22899163133671
12.89999999999977,3.4263425862990595,8.68510942686864,10.792826708646603,1.7131712931495298,1.7370218853737283,1.0792826708646603,4.529475849387918
12.999999999999767,4.155051732609851,9.443177700511443,11.584714041712951,2.0775258663049256,1.8886355401022887,1.1584714041712951,5.124632810578509
13.099999999999765,5.390791293747375,10.722532175171656,12.90184106949682,2.6953956468736875,2.1445064350343315,1.290184106949682,6.130086188857701
13.199999999999763,6.539673018545592,11.934062656153893,14.156458131724442,3.269836509272796,2.386812531230779,1.4156458131724443,7.072294853676019
13.299999999999761,6.849811036507804,12.318224500795822,14.587062153661133,3.424905518253902,2.4636449001591645,1.4587062153661134,7.34725663377918
13.399999999999759,6.644618871035053,12.187235276766621,14.502914836388113,3.3223094355175267,2.4374470553533243,1.4502914836388114,7.210047974509663
13.499999999999757,6.24032312534662,11.852204830920781,14.213748331563625,3.12016156267331,2.3704409661841566,1.4213748331563627,6.911977362013829
13.599999999999755,5.631779881692133,11.305293424614732,13.710972494237717,2.8158899408460667,2.2610586849229466,1.3710972494237719,6.448045875192785
13.699999999999752,4.640443117694743,10.363870015291049,12.810819757878473,2.3202215588473716,2.07277400305821,1.2810819757878473,5.674077537693429
13.79999999999975,3.171253534275196,8.926086276201138,11.409557104450014,1.585626767137598,1.7852172552402277,1.1409557104450014,4.511799732822827
13.899999999999748,1.8926939282680857,7.65675751780855,10.170915570747646,0.9463469641340428,1.53135150356171,1.0170915570747645,3.4947900247705173
13.999999999999746,1.4216429733491271,7.181246387018643,9.722422811677635,0.7108214866745636,1.4362492774037285,0.9722422811677636,3.119313045246056
14.099999999999744,1.390511982025229,7.142164687744111,9.709367056156886,0.6952559910126145,1.4284329375488223,0.9709367056156886,3.094625634177125
14.199999999999742,1.511771469232778,7.256221878540561,9.849582110499849,0.755885734616389,1.4512443757081124,0.9849582110499849,3.192088321374486
14.29999999999974,1.7705793366041032,7.510516805286702,10.13069283112697,0.8852896683020516,1.5021033610573404,1.013069283112697,3.400462312472089
14.399999999999737,2.3082757563586154,8.049213883897464,10.697636046750338,1.1541378781793077,1.6098427767794927,1.0697636046750338,3.8337442596338343
14.499999999999735,3.374894239413466,9.128147778736524,11.807832994102109,1.687447119706733,1.825629555747305,1.180783299410211,4.693859974864249
14.599999999999733,4.808071430094016,10.592949860029995,13.309123084358793,2.404035715047008,2.118589972005999,1.3309123084358794,5.853537995488886
14.699999999999731,5.506221911591552,11.340254906844123,14.097767311251816,2.753110955795776,2.2680509813688245,1.4097767311251816,6.430938668289782
14.799999999999729,5.378558497320106,11.265665031894674,14.065796737916271,2.689279248660053,2.2531330063789348,1.4065796737916272,6.348991928830615
14.899999999999727,4.927323107726769,10.862767862471808,13.70448771991103,2.4636615538633846,2.1725535724943614,1.3704487719911032,6.006663898348849
14.999999999999725,4.26090704373565,10.23630657821913,13.117577306746202,2.130453521867825,2.047261315643826,1.3117577306746204,5.4894725681862715
15.099999999999723,3.266344826165007,9.269488919534622,12.187202084440171,1.6331724130825036,1.8538977839069244,1.2187202084440172,4.705790405433445
15.19999999999972,1.9334750317220006,7.946804413520512,10.896351213322223,0.9667375158610003,1.5893608827041026,1.0896351213322224,3.645733519897325
15.299999999999718,0.7762905104410018,6.780100387918847,9.756202849331471,0.3881452552205009,1.3560200775837696,0.9756202849331471,2.7197856177374176
15.399999999999716,0.20687427391170082,6.187869728150342,9.186871137361761,0.10343713695585041,1.2375739456300685,0.9186871137361762,2.2596981963220952
15.499999999999714,-0.03183889009954176,5.92061124865013,8.940823605908163,-0.01591944504977088,1.184122249730026,0.8940823605908164,2.0622851652710716
15.599999999999712,-0.21753380941222888,5.703532786714523,8.74401900396124,-0.10876690470611444,1.1407065573429047,0.8744019003961241,1.9063415530329144
15.69999999999971,-0.5019809350099204,5.384582351552836,8.444316378443217,-0.2509904675049602,1.0769164703105671,0.8444316378443217,1.6703576406499288
15.799999999999708,-1.0588532938933577,4.787563475634581,7.864826031870825,-0.5294266469466788,0.9575126951269163,0.7864826031870825,1.21456865136732
15.899999999999705,-2.1537096417243395,3.641122144317941,6.73260865045206,-1.0768548208621698,0.7282244288635882,0.6732608650452061,0.3246304730466245
15.999999999999703,-3.6497049121227256,2.0737852483694645,5.173895897741307,-1.8248524560613628,0.41475704967389293,0.5173895897741307,-0.8927058166133391
16.099999999999717,-4.403695139712607,1.2301391334299987,4.333554896831587,-2.2018475698563034,0.24602782668599976,0.43335548968315873,-1.5224642534871449
16.199999999999733,-4.301043992065027,1.238816427063554,4.343889136619919,-2.1505219960325137,0.2477632854127108,0.4343889136619919,-1.468369796957811
16.29999999999975,-3.8648382803588133,1.5856968369972997,4.693171949043096,-1.9324191401794066,0.31713936739945997,0.4693171949043096,-1.145962577875637
16.399999999999764,-3.2119696861703537,2.157621497454049,5.269273252960912,-1.6059848430851769,0.4315242994908098,0.5269273252960912,-0.6475332182982758
16.49999999999978,-2.2410375851243494,3.059776035397837,6.178438913187159,-1.1205187925621747,0.6119552070795674,0.6178438913187159,0.1092803058361086
16.599999999999795,-0.9623597201045984,4.286898832242876,7.416829071878973,-0.4811798600522992,0.8573797664485753,0.7416829071878973,1.1178828135841734
16.69999999999981,0.13157693978341045,5.34824721107522,8.494260758889972,0.06578846989170523,1.069649442215044,0.8494260758889972,1.9848639879957464
16.799999999999827,0.6715023517431629,5.868360925086321,9.033707777321311,0.33575117587158143,1.1736721850172642,0.9033707777321311,2.412794138620977
16.899999999999842,0.8981479274337456,6.080845161673849,9.266922093108526,0.4490739637168728,1.2161690323347698,0.9266922093108527,2.5919352053624953
16.999999999999858,1.0739330001431884,6.245362138371769,9.452851430650428,0.5369665000715942,1.249072427674354,0.9452851430650429,2.7313240708109907
17.099999999999874,1.347425969395725,6.510766198447826,9.7404408482118,0.6737129846978624,1.3021532396895652,0.9740440848211801,2.9499103092086076
17.19999999999989,1.888616119200718,7.049536060445811,10.302853738511383,0.944308059600359,1.4099072120891623,1.0302853738511384,3.3845006455406597
17.299999999999905,2.9488968521818104,8.118711573774695,11.398675708875514,1.4744484260909052,1.623742314754939,1.1398675708875514,4.238058311733395
17.39999999999992,4.387116177983452,9.585081550961991,12.89688900591708,2.193558088991726,1.9170163101923983,1.289688900591708,5.400263299775832
17.499999999999936,5.1215432098452345,10.365520494638847,13.714097528346413,2.5607716049226172,2.0731040989277694,1.3714097528346414,6.005285456685028
17.59999999999995,5.026918828441084,10.321390550573954,13.708156685004393,2.513459414220542,2.064278110114791,1.3708156685004393,5.948553192835773
17.699999999999967,4.604077156950331,9.94477173838272,13.36881125732349,2.3020385784751656,1.988954347676544,1.336881125732349,5.627874051884058
17.799999999999983,3.969789704173485,9.34877754197926,12.808168237330047,1.9848948520867424,1.8697555083958521,1.2808168237330049,5.1354671842155994
17.9,3.009848885178712,8.415438980599374,11.907207379933306,1.504924442589356,1.683087796119875,1.1907207379933307,4.378732976702562
18.000000000000014,1.6863524487937211,7.10139231257711,10.621037134561778,0.8431762243968606,1.4202784625154221,1.062103713456178,3.3255584003684606
18.10000000000003,0.4970391805168029,5.901648754747022,9.443845206817654,0.24851959025840145,1.1803297509494044,0.9443845206817655,2.373233861889571
18.200000000000045,-0.08558775643170355,5.294878845195615,8.855856893087616,-0.042793878215851774,1.058975769039123,0.8855856893087616,1.9017675801320328
18.30000000000006,-0.30404646461761825,5.046599246965856,8.62468195537114,-0.15202323230880913,1.0093198493931712,0.862468195537114,1.719764812621476
18.400000000000077,-0.44740046624937757,4.87104777510525,8.465419382655957,-0.22370023312468879,0.9742095550210501,0.8465419382655958,1.597051260161957
18.500000000000092,-0.6581903158102421,4.625763742581188,8.235619014534974,-0.32909515790512106,0.9251527485162376,0.8235619014534974,1.419619492064614
18.600000000000108,-1.0786103737953956,4.166682359240578,7.790702430892244,-0.5393051868976978,0.8333364718481158,0.7790702430892245,1.0731015280396425
18.700000000000124,-1.962624345792641,3.235170958224746,6.8707619195933,-0.9813121728963204,0.6470341916449492,0.68707619195933,0.3527982107079588
18.80000000000014,-3.4483019809198434,1.6846470283327255,5.326882157121103,-1.7241509904599217,0.3369294056665451,0.5326882157121103,-0.8545333690812662
18.900000000000155,-4.547160158373843,0.4997930165029277,4.142629857199083,-2.2735800791869214,0.09995860330058554,0.41426298571990827,-1.7593584901664276
19.00000000000017,-4.592587362347326,0.359862590649609,4.00054718925977,-2.296293681173663,0.07197251812992181,0.400054718925977,-1.8242664441177643
19.100000000000186,-4.155502647241871,0.706125336036163,4.345142992144374,-2.0777513236209355,0.1412250672072326,0.4345142992144374,-1.5020119571992656
19.200000000000202,-3.4940883877070035,1.2852782413845956,4.924447426347472,-1.7470441938535017,0.2570556482769191,0.4924447426347472,-0.9975438029418354
19.300000000000217,-2.564788833715173,2.144320992979999,5.786429973829386,-1.2823944168575865,0.42886419859599983,0.5786429973829387,-0.274887220878648
19.400000000000233,-1.3637430646908177,3.29137270523748,6.940416052591244,-0.6818715323454089,0.658274541047496,0.6940416052591245,0.6704446139612117
19.50000000000025,-0.2462779492561163,4.373169351969365,8.033781282800659,-0.12313897462805815,0.874633870393873,0.8033781282800659,1.5548730240458808
19.600000000000264,0.4253948999941038,5.023191471196422,8.698943153126413,0.2126974499970519,1.0046382942392844,0.8698943153126413,2.0872300595489777
19.70000000000028,0.7897871773190592,5.373669009444297,9.066512492376996,0.3948935886595296,1.0747338018888595,0.9066512492376996,2.3762786397860887
19.800000000000296,1.1075217141858904,5.682429478155527,9.393602634373933,0.5537608570929452,1.1364858956311055,0.9393602634373933,2.6296070161614438
19.90000000000031,1.568984313507225,6.1404641995335965,9.87139166277836,0.7844921567536125,1.2280928399067195,0.9871391662778359,2.999724162938168
