t,x,y,z
0.0,-1.5,1.0,2.0
0.1,-0.910868776315471,-1.4930809680975754,1.5587143026911825
0.2,-2.4379121367289347,-5.162624389896484,1.6533480684160038
0.3,-7.4091447805396085,-15.33756249400466,5.550072749032744
0.4,-17.651802651530566,-26.512635101365586,30.510296541120688
0.5,-13.702874808992501,1.489706418765461,45.157735350429114
0.6,-0.3271944362329151,8.54941121902486,31.39305614539924
0.7000000000000001,4.973807681304745,7.882597264774737,26.10093540836432
0.8,7.105707986053047,8.882650573666185,24.49663960233844
0.9,8.822643158176353,10.414775519547485,25.626616354314436
1.0,9.912425559579962,10.276391837048145,28.426651515013656
1.1,9.379399219961526,8.075839945208468,29.681704499819972
1.2,7.858762064218523,6.428821514625813,28.08702799947482
1.3,6.9403840041827305,6.630342695082596,25.597597768488225
1.4000000000000001,7.269449031720221,8.195052449523319,24.141223023104793
1.5,8.598510752811888,10.164692634377198,24.933689859866806
1.6,9.906299394922828,10.66144942453173,27.83410086041194
1.7,9.721115554711057,8.61281825691427,29.846769354509355
1.8,8.164741643935878,6.50436939460771,28.68924051028755
1.9000000000000001,6.9432457739631275,6.3100116083552455,26.050745541129164
2.0,6.992734203442005,7.702365638232156,24.128280196898594
2.1,8.21835699407061,9.827106931546401,24.33921145970808
2.2,9.76558807461203,10.94503016920679,27.086355586034845
2.3000000000000003,10.026381038870555,9.258527050776454,29.83315544025556
2.4,8.54856040148584,6.7148181541566805,29.31093478891775
2.5,7.027298251792946,6.036882970357256,26.623748562251407
2.6,6.749385550341171,7.184497698667778,24.258003639489107
2.7,7.798047603232156,9.359643416490348,23.829441767773776
2.8000000000000003,9.503186432546338,11.064099148093598,26.198768104461134
2.9,10.26210436826145,9.977098427734996,29.571958111712217
3.0,9.006832540255113,7.097196310691668,29.907762871679477
3.1,7.212579534500067,5.837227704548238,27.31817217945193
3.2,6.559197124238248,6.6595883821345225,24.5486262124156
3.3000000000000003,7.3565511116576605,8.77757347348005,23.450433831610546
3.4,9.11646705232374,10.970918378837197,25.227186357411252
3.5,10.379950428115276,10.701561912322965,29.002773915727627
3.6,9.520486086026716,7.689819055883518,30.40921075125153
3.7,7.520446555443022,5.748829171641577,28.12933728756358
3.8000000000000003,6.44614783645597,6.148484267925168,25.017708051085506
3.9,6.917067357767699,8.104354847164231,23.24616733476893
4.0,8.61474609408267,10.635480021310693,24.250890393166753
4.1,10.329097328163925,11.328278310443455,28.090605197961725
4.2,10.048907475047635,8.518584930276226,30.708004382355018
4.3,7.97144980490535,5.826802187679887,29.03912568195439
4.4,6.440388393540478,5.676949489648832,25.68247211567314
4.5,6.507256142661342,7.369218074760999,23.257325325556444
